ID,Age,Salary,Employment Type,Join Date,Complex Info,CI_Part1,CI_Part2,CI_Part3,Comments,Address,Street,City,Country
5106,28.0,23360.27,Part-time,2023-09-13 22:34:08.761271,5-DC-607,5,DC,607,Poor,"735 Main St, New York, USA",735 Main St,New York,USA
5107,30.0,35285.8,Full-time,2023-09-18 22:34:08.761274,4-AC-778,4,AC,778,Poor,"2211 Main St, Florida, Australia",2211 Main St,Florida,
5108,21.0,38437.8,Full-time,2023-07-10 22:34:08.761278,5-DB-699,5,DB,699,Good,"1101 Main St, Florida, Australia",1101 Main St,Florida,
5109,39.0,71504.38,Part-time,2023-03-07 22:34:08.761282,1-ED-809,1,ED,809,Poor,"962 Main St, Florida, Australia",962 Main St,Florida,
5110,24.0,52871.76,Contract,2023-07-10 22:34:08.761291,3-DE-694,3,DE,694,,"6453 Main St, Texas, United Kingdom",6453 Main St,Texas,UK
5111,60.0,59932.53,Freelance,2023-04-11 22:34:08.761295,1-ED-589,1,ED,589,Poor,"4275 Main St, Texas, Australia",4275 Main St,Texas,
5112,41.0,27520.47,Contract,2023-12-31 00:00:00.000000,5-DB-343,5,DB,343,Poor,"6651 Main St, Florida, Canada",6651 Main St,Florida,Canada
5113,21.0,67913.22,Part-time,2023-07-17 22:34:08.761302,5-BC-625,5,BC,625,Average,"888 Main St, New York, United Kingdom",888 Main St,New York,UK
5114,45.0,69516.53,Full-time,2023-07-01 22:34:08.761306,4-AB-555,4,AB,555,Poor,"4285 Main St, Florida, United Kingdom",4285 Main St,Florida,UK
5115,32.0,20024.83,Freelance,2023-03-20 22:34:08.761309,5-AE-550,5,AE,550,Poor,"2360 Main St, New York, Canada",2360 Main St,New York,Canada
5116,18.0,39420.25,Part-time,2023-07-01 22:34:08.761314,1-DC-337,1,DC,337,Poor,"1897 Main St, New York, United Kingdom",1897 Main St,New York,UK
5117,43.0,57436.48,Full-time,2023-04-08 22:34:08.761317,2-CE-885,2,CE,885,,"9122 Main St, New York, USA",9122 Main St,New York,USA
5118,31.0,59665.83,Contract,2023-09-22 22:34:08.761334,5-EB-643,5,EB,643,Good,"4649 Main St, New York, USA",4649 Main St,New York,USA
5119,55.0,39822.58,Freelance,2023-05-07 22:34:08.761338,3-BD-646,3,BD,646,Average,"3555 Main St, California, USA",3555 Main St,California,USA
5120,67.0,45417.51,Full-time,2023-10-02 22:34:08.761342,1-DC-598,1,DC,598,Average,"3651 Main St, Illinois, Canada",3651 Main St,Illinois,Canada
5121,18.0,41039.28,Full-time,2023-07-26 22:34:08.761345,1-AE-926,1,AE,926,Poor,"7796 Main St, New York, Canada",7796 Main St,New York,Canada
5122,55.0,51656.27,Full-time,2023-02-24 22:34:08.761349,1-BA-967,1,BA,967,Poor,"8888 Main St, New York",8888 Main St,New York,
5123,55.0,67957.68,Full-time,2024-01-28 22:34:08.761353,4-EE-392,4,EE,392,Good,"9264 Main St, California, USA",9264 Main St,California,USA
5124,38.0,38434.37,Full-time,2023-12-08 22:34:08.761357,2-AD-783,2,AD,783,Poor,"2575 Main St, Florida, Australia",2575 Main St,Florida,
5125,65.0,65012.31,Contract,2023-06-04 22:34:08.761361,4-EC-482,4,EC,482,,"2275 Main St, New York, Australia",2275 Main St,New York,
5126,46.0,38274.92,Part-time,2024-02-10 22:34:08.761365,1-EA-124,1,EA,124,Good,"8769 Main St, New York, United Kingdom",8769 Main St,New York,UK
5127,22.0,49936.97,Freelance,2023-07-02 22:34:08.761368,3-CE-316,3,CE,316,Poor,"1183 Main St, Illinois, United Kingdom",1183 Main St,Illinois,UK
5128,66.0,62278.92,Contract,2023-12-31 00:00:00.000000,3-AE-807,3,AE,807,Good,"8814 Main St, Illinois, USA",8814 Main St,Illinois,USA
5129,27.0,63829.05,Freelance,2023-08-16 22:34:08.761376,1-EC-666,1,EC,666,Average,"675 Main St, Illinois, United Kingdom",675 Main St,Illinois,UK
5130,45.0,49936.97,Full-time,2023-06-21 22:34:08.761381,2-DA-826,2,DA,826,Poor,"8878 Main St, Illinois, USA",8878 Main St,Illinois,USA
5131,38.0,30263.04,Part-time,2023-11-26 22:34:08.761384,3-CD-317,3,CD,317,Good,"2888 Main St, California, USA",2888 Main St,California,USA
5132,67.0,43010.74,Full-time,2023-11-23 22:34:08.761388,2-BE-776,2,BE,776,Good,"2932 Main St, Florida, USA",2932 Main St,Florida,USA
5133,24.0,62344.83,Contract,2023-08-12 22:34:08.761392,2-CE-294,2,CE,294,Poor,"7111 Main St, California, United Kingdom",7111 Main St,California,UK
5134,43.0,50623.13,Contract,2023-11-09 22:34:08.761396,1-EE-285,1,EE,285,Good,"3446 Main St, Florida, United Kingdom",3446 Main St,Florida,UK
5135,62.0,33894.61,Freelance,2023-07-15 22:34:08.761400,2-EB-510,2,EB,510,Poor,"5804 Main St, Illinois, USA",5804 Main St,Illinois,USA
5136,64.0,56874.77,Full-time,2023-05-15 22:34:08.761404,2-CD-336,2,CD,336,Poor,"1977 Main St, Texas, USA",1977 Main St,Texas,USA
5137,37.0,39277.89,Full-time,2023-06-02 22:34:08.761408,5-DD-299,5,DD,299,,"2406 Main St, Florida, USA",2406 Main St,Florida,USA
5138,36.0,49936.97,Part-time,2023-11-13 22:34:08.761411,2-CD-106,2,CD,106,,"3642 Main St, Texas, Canada",3642 Main St,Texas,Canada
5139,52.0,73172.62,Part-time,2023-06-06 22:34:08.761415,1-CE-629,1,CE,629,Good,"3200 Main St, New York, Australia",3200 Main St,New York,
5140,21.0,59061.46,Full-time,2023-03-01 22:34:08.761419,3-BA-954,3,BA,954,Good,"5652 Main St, Texas",5652 Main St,Texas,
5141,22.0,70415.1,Freelance,2023-10-30 22:34:08.761423,5-EB-746,5,EB,746,Good,"9625 Main St, Illinois, USA",9625 Main St,Illinois,USA
5142,18.0,50971.87,Part-time,2023-06-30 22:34:08.761427,1-DB-761,1,DB,761,Average,"1089 Main St, Florida, Australia",1089 Main St,Florida,
5143,21.0,61481.56,Full-time,2023-03-03 22:34:08.761431,5-AE-851,5,AE,851,Poor,"8867 Main St, California, Canada",8867 Main St,California,Canada
5144,29.0,72165.8,Full-time,2023-12-06 22:34:08.761435,2-CC-166,2,CC,166,Poor,"3974 Main St, Florida, USA",3974 Main St,Florida,USA
5145,43.0,53682.48,Full-time,2024-01-23 22:34:08.761439,1-BA-333,1,BA,333,Average,"6700 Main St, California, Canada",6700 Main St,California,Canada
5146,59.0,49936.97,Contract,2023-07-04 22:34:08.761442,2-EC-994,2,EC,994,Average,"2477 Main St, Florida, USA",2477 Main St,Florida,USA
5147,40.0,24430.67,Freelance,2023-04-05 22:34:08.761446,5-EE-480,5,EE,480,Good,"9686 Main St, Illinois, Canada",9686 Main St,Illinois,Canada
5148,42.0,48753.0,Full-time,2023-12-31 00:00:00.000000,4-AE-517,4,AE,517,Poor,"4913 Main St, Florida, Canada",4913 Main St,Florida,Canada
5149,38.0,62351.35,Full-time,2023-04-10 22:34:08.761454,5-BB-378,5,BB,378,,"3296 Main St, Florida, USA",3296 Main St,Florida,USA
5150,69.0,64184.5,Full-time,2023-12-27 22:34:08.761458,3-CD-762,3,CD,762,,"9412 Main St, New York",9412 Main St,New York,
5151,41.0,57565.48,Part-time,2023-08-30 22:34:08.761461,4-AD-200,4,AD,200,Average,"2188 Main St, New York, United Kingdom",2188 Main St,New York,UK
5152,42.0,41880.51,Full-time,2023-03-18 22:34:08.761465,3-DC-331,3,DC,331,Average,"8581 Main St, Illinois, Australia",8581 Main St,Illinois,
5153,62.0,20347.68,Contract,2023-07-27 22:34:08.761469,2-CA-104,2,CA,104,Poor,"1088 Main St, Florida, USA",1088 Main St,Florida,USA
5154,63.0,42571.77,Contract,2024-01-02 22:34:08.761473,4-DB-158,4,DB,158,Poor,"6431 Main St, California, USA",6431 Main St,California,USA
5155,49.0,45434.83,Freelance,2023-04-20 22:34:08.761476,2-EB-770,2,EB,770,,"1727 Main St, New York, USA",1727 Main St,New York,USA
5156,49.0,45306.07,Full-time,2023-06-13 22:34:08.761480,1-CC-188,1,CC,188,Poor,"5053 Main St, New York, USA",5053 Main St,New York,USA
5157,22.0,59278.35,Full-time,2023-05-20 22:34:08.761484,2-AE-348,2,AE,348,Good,"6072 Main St, Florida, Canada",6072 Main St,Florida,Canada
5158,53.0,79785.15,Full-time,2023-10-02 22:34:08.761488,5-EB-344,5,EB,344,Average,"7331 Main St, Illinois, USA",7331 Main St,Illinois,USA
5159,63.0,51852.94,Contract,2023-06-25 22:34:08.761491,2-DD-208,2,DD,208,,"4250 Main St, Illinois, Canada",4250 Main St,Illinois,Canada
5160,59.0,46749.02,Part-time,2023-04-03 22:34:08.761495,5-CC-880,5,CC,880,,"7888 Main St, New York, Australia",7888 Main St,New York,
5161,66.0,46111.67,Part-time,2023-03-12 22:34:08.761499,1-CC-269,1,CC,269,Good,"2389 Main St, Florida, United Kingdom",2389 Main St,Florida,UK
5162,59.0,51865.77,Full-time,2023-09-25 22:34:08.761502,2-DA-419,2,DA,419,Poor,"6425 Main St, Florida, United Kingdom",6425 Main St,Florida,UK
5163,56.0,37575.59,Part-time,2023-07-07 22:34:08.761506,3-CA-537,3,CA,537,Poor,"6456 Main St, California, USA",6456 Main St,California,USA
5164,33.0,51802.98,Freelance,2023-02-20 22:34:08.761510,2-DC-456,2,DC,456,Average,"6605 Main St, Illinois, Australia",6605 Main St,Illinois,
5165,50.0,56762.19,Contract,2023-03-03 22:34:08.761514,5-AC-187,5,AC,187,Good,"7710 Main St, Texas, Canada",7710 Main St,Texas,Canada
5166,66.0,53145.29,Full-time,2023-09-26 22:34:08.761517,5-AC-543,5,AC,543,,"2928 Main St, New York, USA",2928 Main St,New York,USA
5167,38.0,56863.13,Part-time,2023-12-21 22:34:08.761521,2-BE-866,2,BE,866,Good,"9790 Main St, New York, Canada",9790 Main St,New York,Canada
5168,43.0,56506.21,Full-time,2024-01-09 22:34:08.761525,3-EB-152,3,EB,152,,"1063 Main St, Texas, Australia",1063 Main St,Texas,
5169,23.0,49936.97,Full-time,2023-05-29 22:34:08.761528,1-DD-215,1,DD,215,Good,"545 Main St, California, Canada",545 Main St,California,Canada
5170,68.0,59553.05,Contract,2023-08-14 22:34:08.761532,5-CD-499,5,CD,499,Poor,"7175 Main St, Texas, United Kingdom",7175 Main St,Texas,UK
5171,62.0,39934.78,Contract,2023-12-31 00:00:00.000000,3-EA-986,3,EA,986,,"4058 Main St, Florida, Australia",4058 Main St,Florida,
5172,52.0,33562.41,Part-time,2023-11-26 22:34:08.761540,3-EE-302,3,EE,302,Average,"6831 Main St, Illinois, USA",6831 Main St,Illinois,USA
5173,56.0,33433.22,Contract,2023-06-12 22:34:08.761544,4-CE-715,4,CE,715,Good,"3018 Main St, New York, Australia",3018 Main St,New York,
5174,39.0,56503.12,Freelance,2023-05-05 22:34:08.761547,2-ED-650,2,ED,650,Poor,"1344 Main St, Florida, United Kingdom",1344 Main St,Florida,UK
5175,58.0,46661.38,Full-time,2023-06-15 22:34:08.761551,1-BC-669,1,BC,669,,"180 Main St, New York, United Kingdom",180 Main St,New York,UK
5176,43.0,24770.47,Contract,2023-02-27 22:34:08.761554,5-DB-308,5,DB,308,Poor,"1020 Main St, Florida, USA",1020 Main St,Florida,USA
5177,59.0,57170.57,Part-time,2023-11-02 22:34:08.761558,1-DE-799,1,DE,799,Good,"2352 Main St, Illinois, United Kingdom",2352 Main St,Illinois,UK
5178,40.0,28405.88,Part-time,2023-12-23 22:34:08.761561,2-BE-693,2,BE,693,Average,"6979 Main St, Florida, USA",6979 Main St,Florida,USA
5179,34.0,52097.32,Part-time,2023-12-31 00:00:00.000000,5-CA-151,5,CA,151,Average,"6813 Main St, California, United Kingdom",6813 Main St,California,UK
5180,29.0,53577.48,Freelance,2023-12-31 00:00:00.000000,2-DE-972,2,DE,972,Good,"3395 Main St, Texas, USA",3395 Main St,Texas,USA
5181,40.0,63283.66,Contract,2023-07-15 22:34:08.761573,3-BB-221,3,BB,221,,"9609 Main St, Texas, USA",9609 Main St,Texas,USA
5182,33.0,76725.27,Contract,2023-06-12 22:34:08.761576,1-EB-961,1,EB,961,Poor,"9903 Main St, Florida, USA",9903 Main St,Florida,USA
5183,20.0,49936.97,Freelance,2023-03-23 22:34:08.761580,4-EC-855,4,EC,855,Poor,"7786 Main St, Illinois, Canada",7786 Main St,Illinois,Canada
5184,43.0,49936.97,Contract,2023-10-11 22:34:08.761584,3-AB-373,3,AB,373,,"5379 Main St, New York, United Kingdom",5379 Main St,New York,UK
5185,39.0,45854.97,Contract,2023-03-20 22:34:08.761588,2-CA-138,2,CA,138,Good,"5989 Main St, California, United Kingdom",5989 Main St,California,UK
5186,26.0,56506.25,Contract,2024-02-13 22:34:08.761592,4-BD-414,4,BD,414,Poor,"6782 Main St, New York, USA",6782 Main St,New York,USA
5187,46.0,53235.03,Freelance,2023-05-11 22:34:08.761595,2-CD-454,2,CD,454,Poor,"6351 Main St, Florida, Australia",6351 Main St,Florida,
5188,64.0,44711.81,Freelance,2024-01-13 22:34:08.761599,1-BA-914,1,BA,914,Good,"817 Main St, Illinois, Australia",817 Main St,Illinois,
5189,54.0,43386.47,Part-time,2023-05-10 22:34:08.761603,5-EC-489,5,EC,489,Poor,"4195 Main St, Florida, USA",4195 Main St,Florida,USA
5190,40.0,33253.24,Freelance,2023-05-28 22:34:08.761607,3-AB-686,3,AB,686,,"8578 Main St, Illinois, Australia",8578 Main St,Illinois,
5191,30.0,64817.92,Freelance,2023-11-02 22:34:08.761610,5-CC-891,5,CC,891,,"1033 Main St, California, United Kingdom",1033 Main St,California,UK
5192,49.0,56888.06,Part-time,2023-10-13 22:34:08.761614,2-CB-786,2,CB,786,Good,"4488 Main St, Texas, USA",4488 Main St,Texas,USA
5193,63.0,63766.52,Freelance,2023-10-18 22:34:08.761618,4-AA-843,4,AA,843,Good,"7700 Main St, Australia",7700 Main St,Australia,
5194,69.0,45344.06,Contract,2023-11-25 22:34:08.761621,3-BD-964,3,BD,964,,"9704 Main St, Florida, USA",9704 Main St,Florida,USA
5195,64.0,40147.47,Full-time,2023-12-31 00:00:00.000000,2-BD-429,2,BD,429,Good,"3939 Main St, California, United Kingdom",3939 Main St,California,UK
5196,65.0,33825.27,Part-time,2023-09-18 22:34:08.761633,2-BA-206,2,BA,206,,"8871 Main St, California, Canada",8871 Main St,California,Canada
5197,40.0,55383.76,Full-time,2023-04-07 22:34:08.761637,3-BE-256,3,BE,256,,"8170 Main St, Texas, Australia",8170 Main St,Texas,
5198,62.0,34403.1,Full-time,2024-02-11 22:34:08.761641,1-ED-607,1,ED,607,,"4296 Main St, Texas, USA",4296 Main St,Texas,USA
5199,34.0,77729.95,Part-time,2023-10-30 22:34:08.761644,4-CB-665,4,CB,665,Poor,"1104 Main St, Florida, Canada",1104 Main St,Florida,Canada
5200,57.0,30385.36,Full-time,2024-01-09 22:34:08.761648,5-EB-404,5,EB,404,Good,"3690 Main St, Illinois, Canada",3690 Main St,Illinois,Canada
5201,38.0,54104.9,Full-time,2023-06-03 22:34:08.761651,5-AA-590,5,AA,590,Poor,"6911 Main St, Illinois, Australia",6911 Main St,Illinois,
5202,43.0,73502.82,Part-time,2023-10-26 22:34:08.761655,2-CC-998,2,CC,998,Good,"797 Main St, California, Canada",797 Main St,California,Canada
5203,54.0,58986.35,Part-time,2023-09-14 22:34:08.761659,5-CA-539,5,CA,539,Average,"8072 Main St, Texas, Australia",8072 Main St,Texas,
5204,23.0,52635.11,Contract,2023-08-31 22:34:08.761662,5-EA-899,5,EA,899,Poor,"2616 Main St, California, USA",2616 Main St,California,USA
5205,61.0,35472.75,Part-time,2023-08-24 22:34:08.761666,4-BB-353,4,BB,353,Poor,"7454 Main St, Texas, USA",7454 Main St,Texas,USA
5206,35.0,29273.46,Freelance,2023-10-22 22:34:08.761669,2-AB-324,2,AB,324,Poor,"8989 Main St, California, USA",8989 Main St,California,USA
5207,47.0,61550.75,Full-time,2023-10-06 22:34:08.761673,1-DD-493,1,DD,493,Average,"5018 Main St, Florida, USA",5018 Main St,Florida,USA
5208,39.0,72592.21,Part-time,2023-06-24 22:34:08.761677,2-CD-684,2,CD,684,Good,"699 Main St, California, USA",699 Main St,California,USA
5209,50.0,43417.25,Contract,2023-08-06 22:34:08.761680,3-EC-556,3,EC,556,Average,"2349 Main St, USA",2349 Main St,USA,
5210,47.0,49936.97,Part-time,2023-07-05 22:34:08.761684,4-AC-590,4,AC,590,Good,"9671 Main St, Florida, Australia",9671 Main St,Florida,
5211,34.0,13127.46,Full-time,2023-04-01 22:34:08.761688,3-AD-387,3,AD,387,Good,"8131 Main St, California, USA",8131 Main St,California,USA
5212,60.0,35288.53,Part-time,2023-05-28 22:34:08.761691,5-EB-549,5,EB,549,Good,"6905 Main St, New York, USA",6905 Main St,New York,USA
5213,49.0,48295.15,Full-time,2023-10-20 22:34:08.761695,3-CA-381,3,CA,381,Good,"2424 Main St, Florida, USA",2424 Main St,Florida,USA
5214,59.0,73986.85,Part-time,2023-09-20 22:34:08.761699,5-BC-929,5,BC,929,Good,"8154 Main St, California, Canada",8154 Main St,California,Canada
5215,68.0,60097.01,Contract,2023-11-30 22:34:08.761702,4-CE-669,4,CE,669,Average,"1319 Main St, California, Canada",1319 Main St,California,Canada
5216,31.0,54576.28,Freelance,2023-04-18 22:34:08.761706,3-AC-693,3,AC,693,Poor,"2997 Main St, New York, Canada",2997 Main St,New York,Canada
5217,27.0,43998.21,Contract,2024-01-06 22:34:08.761710,2-BE-803,2,BE,803,Average,"335 Main St, California, USA",335 Main St,California,USA
5218,64.0,41252.51,Part-time,2023-02-22 22:34:08.761713,2-AB-398,2,AB,398,Poor,"8347 Main St, Florida, USA",8347 Main St,Florida,USA
5219,68.0,71084.71,Full-time,2023-10-30 22:34:08.761717,5-EC-550,5,EC,550,Poor,"9762 Main St, New York, Canada",9762 Main St,New York,Canada
5220,53.0,53011.08,Contract,2023-12-31 00:00:00.000000,2-DE-785,2,DE,785,,"4405 Main St, Texas, USA",4405 Main St,Texas,USA
5221,51.0,18460.99,Freelance,2023-02-27 22:34:08.761725,1-AD-253,1,AD,253,Poor,"5189 Main St, California, Australia",5189 Main St,California,
5222,26.0,39896.91,Freelance,2023-12-31 00:00:00.000000,2-DA-880,2,DA,880,Average,"4520 Main St, New York, Australia",4520 Main St,New York,
5223,59.0,37126.76,Full-time,2023-10-29 22:34:08.761732,4-AC-974,4,AC,974,,"7514 Main St, California, USA",7514 Main St,California,USA
5224,45.0,41806.04,Part-time,2024-02-05 22:34:08.761736,5-AD-628,5,AD,628,Good,"8821 Main St, Illinois, Australia",8821 Main St,Illinois,
5225,28.0,58443.66,Contract,2023-11-03 22:34:08.761739,4-EA-788,4,EA,788,Good,"3283 Main St, Illinois, Canada",3283 Main St,Illinois,Canada
5226,31.0,48388.33,Contract,2023-12-31 00:00:00.000000,1-CB-408,1,CB,408,Poor,"5300 Main St, New York, United Kingdom",5300 Main St,New York,UK
5227,56.0,48847.02,Full-time,2023-08-16 22:34:08.761747,3-AC-495,3,AC,495,Good,"7546 Main St, New York, Australia",7546 Main St,New York,
5228,64.0,69702.1,Contract,2023-03-07 22:34:08.761750,3-EA-245,3,EA,245,Good,"4559 Main St, California, Canada",4559 Main St,California,Canada
5229,36.0,39553.08,Full-time,2024-01-22 22:34:08.761754,1-DA-385,1,DA,385,,"7317 Main St, Texas, United Kingdom",7317 Main St,Texas,UK
5230,32.0,77962.99,Full-time,2024-01-05 22:34:08.761771,1-EE-419,1,EE,419,Average,"3458 Main St, Florida, United Kingdom",3458 Main St,Florida,UK
5231,45.0,39930.39,Part-time,2023-04-13 22:34:08.761775,4-AC-686,4,AC,686,Good,"6130 Main St, Texas, Canada",6130 Main St,Texas,Canada
5232,41.0,51337.97,Full-time,2023-07-20 22:34:08.761779,2-BE-844,2,BE,844,Good,"9082 Main St, California, United Kingdom",9082 Main St,California,UK
5233,25.0,45781.95,Contract,2023-04-04 22:34:08.761784,4-AC-145,4,AC,145,Average,"7206 Main St, Texas, USA",7206 Main St,Texas,USA
5234,60.0,51851.29,Full-time,2023-06-01 22:34:08.761787,1-CA-704,1,CA,704,,"9671 Main St, California, Canada",9671 Main St,California,Canada
5235,26.0,56668.88,Contract,2023-12-31 00:00:00.000000,3-DE-394,3,DE,394,,"5327 Main St, Florida, USA",5327 Main St,Florida,USA
5236,64.0,56507.53,Full-time,2023-09-26 22:34:08.761795,3-ED-500,3,ED,500,Good,"6390 Main St, New York, United Kingdom",6390 Main St,New York,UK
5237,50.0,38703.24,Part-time,2024-01-24 22:34:08.761799,1-ED-378,1,ED,378,Poor,"354 Main St, New York, United Kingdom",354 Main St,New York,UK
5238,50.0,33156.28,Part-time,2023-05-24 22:34:08.761802,4-AC-787,4,AC,787,Average,"8542 Main St, New York, United Kingdom",8542 Main St,New York,UK
5239,36.0,87547.58,Full-time,2023-05-03 22:34:08.761806,1-CC-238,1,CC,238,,"2677 Main St, California",2677 Main St,California,
5240,20.0,42740.23,Full-time,2023-03-23 22:34:08.761810,3-AE-183,3,AE,183,Good,"6829 Main St, Illinois, Canada",6829 Main St,Illinois,Canada
5241,27.0,60488.19,Full-time,2023-12-08 22:34:08.761814,2-CB-110,2,CB,110,,"188 Main St, Texas, Australia",188 Main St,Texas,
5242,57.0,25885.38,Part-time,2023-12-27 22:34:08.761818,5-CC-573,5,CC,573,Good,"5052 Main St, California, USA",5052 Main St,California,USA
5243,64.0,45805.81,Freelance,2023-08-07 22:34:08.761822,5-AE-128,5,AE,128,Average,"7953 Main St, Texas, USA",7953 Main St,Texas,USA
5244,59.0,49936.97,Full-time,2023-12-31 00:00:00.000000,3-EE-332,3,EE,332,Poor,"956 Main St, Florida, United Kingdom",956 Main St,Florida,UK
5245,18.0,49936.97,Freelance,2023-04-17 22:34:08.761830,5-DD-676,5,DD,676,Average,"3842 Main St, New York, Canada",3842 Main St,New York,Canada
5246,46.0,9163.19,Full-time,2023-06-19 22:34:08.761833,1-BC-444,1,BC,444,,"872 Main St, Illinois, Canada",872 Main St,Illinois,Canada
5247,67.0,52492.11,Contract,2023-09-27 22:34:08.761837,3-DE-935,3,DE,935,,"9742 Main St, Illinois, USA",9742 Main St,Illinois,USA
5248,51.0,32753.88,Part-time,2023-04-23 22:34:08.761841,2-AD-613,2,AD,613,,"1668 Main St, Illinois, Canada",1668 Main St,Illinois,Canada
5249,68.0,54865.19,Freelance,2023-02-23 22:34:08.761845,3-AE-693,3,AE,693,Poor,"248 Main St, Illinois, USA",248 Main St,Illinois,USA
5250,30.0,34455.06,Freelance,2023-10-08 22:34:08.761848,2-AC-487,2,AC,487,Average,"291 Main St, Illinois, United Kingdom",291 Main St,Illinois,UK
5251,18.0,37167.76,Part-time,2024-01-21 22:34:08.761852,3-AB-938,3,AB,938,Good,"2239 Main St, California, USA",2239 Main St,California,USA
5252,51.0,45895.59,Freelance,2023-05-19 22:34:08.761856,2-AC-597,2,AC,597,Average,"8215 Main St, New York, Canada",8215 Main St,New York,Canada
5253,46.0,34215.06,Full-time,2023-03-17 22:34:08.761860,3-BC-405,3,BC,405,Average,"8855 Main St, Illinois, USA",8855 Main St,Illinois,USA
5254,65.0,42866.98,Freelance,2023-08-25 22:34:08.761863,3-EE-241,3,EE,241,Poor,"1368 Main St, Texas, USA",1368 Main St,Texas,USA
5255,64.0,32099.36,Full-time,2023-12-31 00:00:00.000000,1-EB-395,1,EB,395,Average,"7631 Main St, Texas, USA",7631 Main St,Texas,USA
5256,30.0,22502.44,Freelance,2023-06-26 22:34:08.761871,1-ED-836,1,ED,836,,"3490 Main St, Florida, Canada",3490 Main St,Florida,Canada
